Picklist Code,Slot No.,Sale Order Item Code,Shipping Package Code,Sale Order Code,Item SkuCode,Item Type Name,Shelf Code,Picklist Created By,Item Status,Picklist Status,Created,Updated
PK536,11,109029734,VKMU04680,117242993,VKAMMASK0030,Autofy Half Face Anti Pollution / Dust / Driving / Anti Sun & Heat Face Mask with Neck Veil,L-02-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,12,101388772,VKMU04681,117246674,VKAMMASK0023,Autofy Unisex Grey Skull Print Headwrap / Bandana (Freesize)[Grey-Black-Red-BigSkull],L-01-02-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,13,101389379,VKMU04682,117250164,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-02-03-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,14,51476997139563,VKMU04683,407-9602185-4894712,VKAMLIGHT155,Autofy Universal Highway LED Indicator Flasher / Auxiliary or LED Fog Light Flasher for LED Indicators (Blue 25 Patterns / Modes),L-02-07-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,15,23809485632523,VKMU04684,404-0715335-7950762,VKAMLOCK0001,HRU Flip-Folding Key Universal Anti-Theft Alarm System for All Bikes,L-01-11-03,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,16,23729724332,VKMU04686,23729724332,VKAMLIGHT0122,[GrillIndicator-Plastic-WhiteLight] Autofy Universal Plastic Grill Indicator Side Turning Lights Set for All Bikes (Set of 2 Black),L-02-11-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,17,109029734,VKMU04685,117254781,VKAMMASK0030,Autofy Half Face Anti Pollution / Dust / Driving / Anti Sun & Heat Face Mask with Neck Veil,L-02-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,18,109029734,VKMU04687,117260923,VKAMMASK0030,Autofy Half Face Anti Pollution / Dust / Driving / Anti Sun & Heat Face Mask with Neck Veil,L-02-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,19,109029734,VKMU04688,117254218,VKAMMASK0030,Autofy Half Face Anti Pollution / Dust / Driving / Anti Sun & Heat Face Mask with Neck Veil,L-02-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,20,61374939127203,VKMU04689,407-6602961-9505953,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-02-08-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,21,08406784502115,VKMU04690,405-5654255-8847514,99HM54002A_30,99 HUNTS Men's Khaki Printed Shorts,99HSHELF,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,22,109029734,VKMU04691,117276433,VKAMMASK0030,Autofy Half Face Anti Pollution / Dust / Driving / Anti Sun & Heat Face Mask with Neck Veil,L-02-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,23,27209630291587,VKMU04692,408-1730883-8797904,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-02-03-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,24,23734302720,VKMU04693,23734302720,VKAMLOCK0001,HRU Flip-Folding Key Universal Anti-Theft Alarm System for All Bikes,L-01-11-03,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,25,08835075941283,VKMU04694,402-1681291-6777140,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-02-08-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,26,101388772,VKMU04695,117294127,VKAMMASK0023,Autofy Unisex Grey Skull Print Headwrap / Bandana (Freesize)[Grey-Black-Red-BigSkull],L-01-02-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,27,1927552965844400,VKMU04706,OD109275529658444000,99HW3001_S,99Hunts Women's Graphic Print Casual Shirt,99HSHELF,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,28,1927462196040200,VKMU04705,OD109274621960402000,bg8,Unimount Backpack-Blue & Gray,U-01-08-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,29,1927397119141800,VKMU04704,OD109273971191418000,AVUMRS28,Unimount Green Polyester Backpack,U-01-10-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,30,1927189933854100,VKMU04699,OD109271899338541000,bg8,Unimount Backpack-Blue & Gray,U-01-08-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,31,1927340533635500,VKMU04703,OD109273405336355000,AVUMRS28,Unimount Green Polyester Backpack,U-01-10-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,32,1926664909525800,VKMU04696,OD109266649095258000,VKAMMASK0033,Autofy Black Net Print Anti Pollution Anti Dust Disposable Particulate Respirator Face Mask,L-02-04-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,33,1926857094828600,VKMU04697,OD109268570948286000,VKAMLOCK0007,Autofy Anti Theft G-Man long key with Remote For all Bikes,L-01-13-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,34,1927318858580100,VKMU04701,OD109273188585801000,VKAMMASK002,Autofy Face Mask / Balaclava Free Size for Bike Riders (Black - Front Closed),L-02-03-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,35,1927318224830100,VKMU04700,OD109273182248301000,VKAMMASK002,Autofy Face Mask / Balaclava Free Size for Bike Riders (Black - Front Closed),L-02-03-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,36,1927333993283101,VKMU04702,OD109273339932831000,VKAMMASK0030,Autofy Half Face Anti Pollution / Dust / Driving / Anti Sun & Heat Face Mask with Neck Veil,L-02-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,37,96468726,VKMU04698,117297540,VKAMLOCK0001,HRU Flip-Folding Key Universal Anti-Theft Alarm System for All Bikes,L-01-11-03,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,38,85383341,VKMU04707,117299234,AVUMRS25,Unimount Yellow Polyester Backpack,U-01-11-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,39,85383344,VKMU04708,117299458,AVUMRS28,Unimount Green Polyester Backpack,U-01-10-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK536,40,46394505675779,VKMU04709,404-9810402-0886700,VKAMLIGHT155,Autofy Universal Highway LED Indicator Flasher / Auxiliary or LED Fog Light Flasher for LED Indicators (Blue 25 Patterns / Modes),L-02-07-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 12:49:29,2017-05-29 13:03:28
PK537,1,VKAMGRILL137-3,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-5,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLOCK0008-10,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-05-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0004-6,VKMU04620,4MSLGWKP,VKAMMASK0004,Autofy Unisex Grey & Red West Coast Choppers Headwrap / Bandana (Freesize),L-02-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0068-0,VKMU04620,4MSLGWKP,VKAMMASK0068,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),L-01-04-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-37,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-10,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMEMBLEM0001-1,VKMU04620,4MSLGWKP,VKAMEMBLEM0001,Autofy Chrome Colour Jaguar Universal Emblem for All Bikes (Set of 2),L-02-09-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-62,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0060-17,VKMU04620,4MSLGWKP,VKAMMASK0060,[Baleor-WildFire-Black-Green]Autofy Unisex Wildfire Print Lycra Headwrap / Bandana (Black and Green  Freesize),L-02-05-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-14,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-11,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0068-5,VKMU04620,4MSLGWKP,VKAMMASK0068,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),L-01-04-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-13,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0081-2,VKMU04620,4MSLGWKP,VKAMLIGHT0081,[3Leg-Silver-White-White-Headlight] Autofy Universal 2 LED Headlight for All Bikes (White Light),L-02-04-03,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-33,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-15,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-16,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-29,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-22,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-19,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-2,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMHANDLE0004-2,VKMU04620,4MSLGWKP,VKAMHANDLE0004,Autofy Red 3 Piece Universal Handle Bar (For All Bikes),L-02-03-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMGRILL137-9,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-12,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0051-6,VKMU04620,4MSLGWKP,VKAMMASK0051,[SpiderWeb-Black-Pink]Autofy Unisex Spider Print Lycra Headwrap/Bandana(Black&Pink Freesize),L-01-11-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-45,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-34,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-18,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMHANDLE0004-1,VKMU04620,4MSLGWKP,VKAMHANDLE0004,Autofy Red 3 Piece Universal Handle Bar (For All Bikes),L-02-03-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0087-0,VKMU04620,4MSLGWKP,VKAMLIGHT0087,[Round-StrobeLight-3LED-Silver-Red-Blue] Autofy Universal Round 3 LED Flashing Strobe Light for All Bikes (Red and Blue),U-01-01-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMHELMET0023-2,VKMU04620,4MSLGWKP,VKAMHELMET0023,Autofy Habsolite Techno Red Flip Up Helmet,L-02-11-04,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0081-3,VKMU04620,4MSLGWKP,VKAMLIGHT0081,[3Leg-Silver-White-White-Headlight] Autofy Universal 2 LED Headlight for All Bikes (White Light),L-02-04-03,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0004-5,VKMU04620,4MSLGWKP,VKAMMASK0004,Autofy Unisex Grey & Red West Coast Choppers Headwrap / Bandana (Freesize),L-02-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0081-1,VKMU04620,4MSLGWKP,VKAMLIGHT0081,[3Leg-Silver-White-White-Headlight] Autofy Universal 2 LED Headlight for All Bikes (White Light),L-02-04-03,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLOCK0008-16,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-05-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0068-7,VKMU04620,4MSLGWKP,VKAMMASK0068,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),L-01-04-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0024-9,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0090-1,VKMU04620,4MSLGWKP,VKAMLIGHT0090,[M6-RTD-Chrome] Autofy Universal RTD M6 LED Headlight for All Bikes (with Fan),L-02-02-04,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-8,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-60,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0039-10,VKMU04620,4MSLGWKP,VKAMMASK0039,[AngrySkull-Black-SkyBlue]Autofy Unisex Angry Skull Print Lycra Headwrap / Bandana (Black and Blue Freesize),L-02-08-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLOCK0008-17,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMBRUSH0001-3,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-5,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-20,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0024-13,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMHELMET0023-3,VKMU04620,4MSLGWKP,VKAMHELMET0023,Autofy Habsolite Techno Red Flip Up Helmet,L-02-11-04,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMMASK0068-3,VKMU04620,4MSLGWKP,VKAMMASK0068,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),L-01-04-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMCHROME_SWIFT-10,VKMU04620,4MSLGWKP,VKAMCHROME_SWIFT,HRU Fog Lamp Bezel Chrome for Maruti Suzuki Swift (Set of 2),L-01-01-02,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-47,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-54,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
PK537,1,VKAMLIGHT0037-57,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,RECEIVED,CLOSED,2017-05-29 15:41:27,2017-05-30 11:33:28
