Picklist Code,Slot No.,Sale Order Item Code,Shipping Package Code,Sale Order Code,Item SkuCode,Item Type Name,Shelf Code,Picklist Created By,Item Status,Picklist Status,Created,Updated
PK537,1,VKAMLIGHT0037-16,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-29,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-22,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-19,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-2,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMHANDLE0004-2,VKMU04620,4MSLGWKP,VKAMHANDLE0004,Autofy Red 3 Piece Universal Handle Bar (For All Bikes),L-02-03-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-9,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-12,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0051-6,VKMU04620,4MSLGWKP,VKAMMASK0051,[SpiderWeb-Black-Pink]Autofy Unisex Spider Print Lycra Headwrap/Bandana(Black&Pink Freesize),L-01-11-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-45,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-34,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-18,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMHANDLE0004-1,VKMU04620,4MSLGWKP,VKAMHANDLE0004,Autofy Red 3 Piece Universal Handle Bar (For All Bikes),L-02-03-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0087-0,VKMU04620,4MSLGWKP,VKAMLIGHT0087,[Round-StrobeLight-3LED-Silver-Red-Blue] Autofy Universal Round 3 LED Flashing Strobe Light for All Bikes (Red and Blue),U-01-01-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMHELMET0023-2,VKMU04620,4MSLGWKP,VKAMHELMET0023,Autofy Habsolite Techno Red Flip Up Helmet,L-02-11-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0081-3,VKMU04620,4MSLGWKP,VKAMLIGHT0081,[3Leg-Silver-White-White-Headlight] Autofy Universal 2 LED Headlight for All Bikes (White Light),L-02-04-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0004-5,VKMU04620,4MSLGWKP,VKAMMASK0004,Autofy Unisex Grey & Red West Coast Choppers Headwrap / Bandana (Freesize),L-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0081-1,VKMU04620,4MSLGWKP,VKAMLIGHT0081,[3Leg-Silver-White-White-Headlight] Autofy Universal 2 LED Headlight for All Bikes (White Light),L-02-04-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-16,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-05-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0068-7,VKMU04620,4MSLGWKP,VKAMMASK0068,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),L-01-04-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0024-9,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0090-1,VKMU04620,4MSLGWKP,VKAMLIGHT0090,[M6-RTD-Chrome] Autofy Universal RTD M6 LED Headlight for All Bikes (with Fan),L-02-02-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-8,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-60,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0039-10,VKMU04620,4MSLGWKP,VKAMMASK0039,[AngrySkull-Black-SkyBlue]Autofy Unisex Angry Skull Print Lycra Headwrap / Bandana (Black and Blue Freesize),L-02-08-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-17,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-3,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-5,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-20,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0024-13,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMHELMET0023-3,VKMU04620,4MSLGWKP,VKAMHELMET0023,Autofy Habsolite Techno Red Flip Up Helmet,L-02-11-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0068-3,VKMU04620,4MSLGWKP,VKAMMASK0068,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),L-01-04-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMCHROME_SWIFT-10,VKMU04620,4MSLGWKP,VKAMCHROME_SWIFT,HRU Fog Lamp Bezel Chrome for Maruti Suzuki Swift (Set of 2),L-01-01-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-47,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-54,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-57,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-21,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-13,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0060-15,VKMU04620,4MSLGWKP,VKAMMASK0060,[Baleor-WildFire-Black-Green]Autofy Unisex Wildfire Print Lycra Headwrap / Bandana (Black and Green  Freesize),L-02-05-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-50,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-5,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMEMBLEM0001-5,VKMU04620,4MSLGWKP,VKAMEMBLEM0001,Autofy Chrome Colour Jaguar Universal Emblem for All Bikes (Set of 2),L-02-09-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0024-3,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMSWITCH0001-1,VKMU04620,4MSLGWKP,VKAMSWITCH0001,Motorcycle Handlebar Double Control Switch [RED],U-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMCOVER0001,VKMU04620,4MSLGWKP,VKAMCOVER0001,Autofy Silver Universal Motorcycle Bike Body Cover with Mirror Pockets [95],L-01-01-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMHELMET0023-1,VKMU04620,4MSLGWKP,VKAMHELMET0023,Autofy Habsolite Techno Red Flip Up Helmet,L-02-11-04,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0004-0,VKMU04620,4MSLGWKP,VKAMMASK0004,Autofy Unisex Grey & Red West Coast Choppers Headwrap / Bandana (Freesize),L-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-33,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-52,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-2,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMSWITCH0001-6,VKMU04620,4MSLGWKP,VKAMSWITCH0001,Motorcycle Handlebar Double Control Switch [RED],U-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMSWITCH0001-8,VKMU04620,4MSLGWKP,VKAMSWITCH0001,Motorcycle Handlebar Double Control Switch [RED],U-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMBRUSH0001-9,VKMU04620,4MSLGWKP,VKAMBRUSH0001,Autofy Universal Motorcycle / Cycle Chain Cleaner Brush (for All Bikes),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-10,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0024-10,VKMU04620,4MSLGWKP,VKAMMASK0024,Autofy Unisex Blue Superman Headwrap / Bandana (Freesize)[Blue-Red-Superman],L-01-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-7,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0004-3,VKMU04620,4MSLGWKP,VKAMMASK0004,Autofy Unisex Grey & Red West Coast Choppers Headwrap / Bandana (Freesize),L-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-13,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-14,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-4,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-35,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0004-10,VKMU04620,4MSLGWKP,VKAMMASK0004,Autofy Unisex Grey & Red West Coast Choppers Headwrap / Bandana (Freesize),L-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-40,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMGRILL137-8,VKMU04620,4MSLGWKP,VKAMGRILL137,Autofy Black Plastic Grill for Royal Enfield Bullet Classic 350 & 500 (Set of 8),U-02-06-03,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0051-14,VKMU04620,4MSLGWKP,VKAMMASK0051,[SpiderWeb-Black-Pink]Autofy Unisex Spider Print Lycra Headwrap/Bandana(Black&Pink Freesize),L-01-11-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-17,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLOCK0008-21,VKMU04620,4MSLGWKP,VKAMLOCK0008,Autofy 4 Digit Universal Multi Purpose Steel Cable with Black Rubber Coating for Cycles Bikes Helmet Luggage (Black and Orange),L-02-12-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMSWITCH0001-0,VKMU04620,4MSLGWKP,VKAMSWITCH0001,Motorcycle Handlebar Double Control Switch [RED],U-02-02-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0037-36,VKMU04620,4MSLGWKP,VKAMLIGHT0037,Autofy Blue Universal Tyre Motion LED with Sensors for Motocycles  Bicycles  Scooters and Cars All Models (Set of 2),L-01-01-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMLIGHT0087-1,VKMU04620,4MSLGWKP,VKAMLIGHT0087,[Round-StrobeLight-3LED-Silver-Red-Blue] Autofy Universal Round 3 LED Flashing Strobe Light for All Bikes (Red and Blue),U-01-01-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0039-6,VKMU04620,4MSLGWKP,VKAMMASK0039,[AngrySkull-Black-SkyBlue]Autofy Unisex Angry Skull Print Lycra Headwrap / Bandana (Black and Blue Freesize),L-02-08-02,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
PK537,1,VKAMMASK0051-2,VKMU04620,4MSLGWKP,VKAMMASK0051,[SpiderWeb-Black-Pink]Autofy Unisex Spider Print Lycra Headwrap/Bandana(Black&Pink Freesize),L-01-11-01,jitendra.singh@vendorskart.com,CREATED,CREATED,2017-05-29 15:41:27,2017-05-29 15:41:27
